,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
9024,0.048,0.054,0.05,0.059,0.05,0.049,0.057,0.04,0.044,0.033,0.083,0.03,0.043,0.039,0.037,0.061,0.048,0.068,0.058,0.049
9025,0.069,0.042,0.05,0.047,0.041,0.04,0.042,0.034,0.05,0.05,0.12,0.047,0.05,0.035,0.052,0.051,0.048,0.042,0.045,0.045
9026,0.051,0.037,0.046,0.044,0.045,0.039,0.047,0.044,0.042,0.055,0.125,0.035,0.041,0.035,0.049,0.046,0.069,0.053,0.051,0.046
9027,0.061,0.056,0.042,0.056,0.039,0.036,0.039,0.045,0.049,0.042,0.119,0.049,0.044,0.046,0.043,0.039,0.045,0.049,0.048,0.053
9028,0.051,0.057,0.052,0.051,0.045,0.04,0.031,0.047,0.051,0.041,0.111,0.046,0.057,0.045,0.045,0.043,0.044,0.044,0.053,0.046
9029,0.066,0.05,0.048,0.054,0.036,0.048,0.041,0.043,0.044,0.042,0.105,0.057,0.039,0.043,0.04,0.052,0.043,0.053,0.048,0.048
9030,0.056,0.045,0.043,0.052,0.049,0.046,0.045,0.031,0.051,0.038,0.119,0.045,0.059,0.047,0.038,0.048,0.042,0.047,0.043,0.056
9031,0.048,0.048,0.058,0.055,0.04,0.044,0.046,0.046,0.048,0.036,0.098,0.045,0.038,0.053,0.046,0.044,0.045,0.053,0.045,0.064
9032,0.041,0.044,0.041,0.051,0.043,0.042,0.042,0.044,0.036,0.04,0.125,0.04,0.054,0.052,0.049,0.047,0.054,0.036,0.062,0.057
9033,0.056,0.042,0.044,0.038,0.041,0.039,0.049,0.038,0.033,0.039,0.127,0.048,0.061,0.045,0.043,0.049,0.054,0.059,0.048,0.047
9034,0.05,0.061,0.078,0.043,0.049,0.042,0.041,0.036,0.055,0.027,0.104,0.039,0.031,0.044,0.051,0.047,0.049,0.052,0.045,0.056
9035,0.049,0.04,0.05,0.048,0.05,0.047,0.031,0.044,0.047,0.038,0.126,0.043,0.044,0.041,0.041,0.049,0.054,0.054,0.052,0.052
9036,0.064,0.049,0.052,0.05,0.045,0.051,0.048,0.042,0.044,0.04,0.113,0.043,0.055,0.04,0.048,0.043,0.047,0.045,0.041,0.04
9037,0.067,0.062,0.066,0.052,0.044,0.027,0.042,0.038,0.04,0.051,0.109,0.032,0.045,0.045,0.037,0.044,0.039,0.057,0.052,0.051
9038,0.046,0.055,0.052,0.049,0.05,0.033,0.046,0.046,0.051,0.054,0.114,0.037,0.03,0.043,0.05,0.047,0.033,0.052,0.055,0.057
9039,0.055,0.055,0.044,0.042,0.044,0.038,0.037,0.038,0.043,0.041,0.116,0.042,0.045,0.053,0.049,0.055,0.036,0.044,0.063,0.06
9040,0.044,0.061,0.057,0.048,0.043,0.048,0.047,0.047,0.045,0.038,0.128,0.03,0.046,0.043,0.044,0.044,0.029,0.045,0.059,0.054
9041,0.054,0.047,0.042,0.049,0.046,0.039,0.047,0.044,0.044,0.043,0.106,0.054,0.044,0.05,0.035,0.056,0.054,0.045,0.038,0.063
9042,0.057,0.055,0.052,0.039,0.051,0.046,0.043,0.045,0.043,0.029,0.113,0.029,0.05,0.063,0.031,0.061,0.037,0.045,0.045,0.066
9043,0.053,0.058,0.055,0.041,0.056,0.039,0.035,0.044,0.042,0.047,0.097,0.036,0.043,0.046,0.05,0.045,0.057,0.053,0.048,0.055
9044,0.057,0.045,0.057,0.057,0.039,0.044,0.045,0.031,0.055,0.043,0.119,0.044,0.04,0.048,0.054,0.047,0.051,0.049,0.032,0.043
9045,0.048,0.041,0.053,0.034,0.04,0.052,0.042,0.04,0.056,0.044,0.106,0.048,0.051,0.044,0.05,0.043,0.056,0.053,0.058,0.041
9046,0.055,0.049,0.046,0.056,0.047,0.042,0.042,0.036,0.053,0.056,0.106,0.034,0.056,0.041,0.041,0.052,0.051,0.039,0.05,0.048
9047,0.047,0.044,0.046,0.048,0.038,0.034,0.044,0.052,0.044,0.044,0.115,0.037,0.048,0.038,0.051,0.055,0.057,0.059,0.05,0.049
9048,0.052,0.044,0.054,0.039,0.047,0.044,0.039,0.05,0.036,0.037,0.104,0.046,0.043,0.056,0.048,0.059,0.056,0.055,0.038,0.053
9049,0.06,0.042,0.046,0.04,0.04,0.042,0.04,0.045,0.047,0.046,0.088,0.042,0.046,0.061,0.049,0.061,0.041,0.055,0.054,0.055
9050,0.045,0.04,0.053,0.033,0.049,0.035,0.036,0.039,0.045,0.036,0.143,0.038,0.055,0.051,0.038,0.061,0.049,0.058,0.042,0.054
9051,0.061,0.055,0.05,0.037,0.04,0.044,0.047,0.052,0.06,0.036,0.102,0.035,0.044,0.049,0.048,0.041,0.055,0.045,0.044,0.055
9052,0.043,0.051,0.058,0.051,0.042,0.036,0.046,0.034,0.044,0.03,0.122,0.057,0.052,0.045,0.047,0.046,0.046,0.056,0.036,0.058
9053,0.048,0.049,0.048,0.048,0.047,0.05,0.043,0.03,0.046,0.046,0.118,0.046,0.046,0.046,0.053,0.037,0.043,0.05,0.057,0.049
9054,0.049,0.053,0.053,0.047,0.04,0.044,0.039,0.038,0.058,0.054,0.108,0.045,0.04,0.056,0.048,0.038,0.037,0.053,0.065,0.035
9055,0.058,0.053,0.05,0.063,0.043,0.049,0.039,0.04,0.047,0.035,0.105,0.036,0.032,0.039,0.042,0.046,0.053,0.051,0.065,0.054
9056,0.05,0.061,0.051,0.046,0.051,0.04,0.033,0.035,0.034,0.052,0.096,0.048,0.049,0.032,0.05,0.054,0.057,0.058,0.057,0.046
9057,0.066,0.041,0.053,0.048,0.049,0.045,0.046,0.051,0.035,0.041,0.097,0.043,0.045,0.043,0.044,0.045,0.063,0.037,0.052,0.056
9058,0.047,0.038,0.058,0.049,0.051,0.045,0.066,0.035,0.037,0.043,0.106,0.036,0.034,0.047,0.047,0.046,0.045,0.054,0.052,0.064
9059,0.057,0.052,0.044,0.05,0.031,0.035,0.038,0.045,0.044,0.065,0.115,0.043,0.044,0.054,0.033,0.032,0.052,0.055,0.056,0.055
9060,0.043,0.045,0.063,0.044,0.039,0.048,0.039,0.044,0.032,0.03,0.109,0.047,0.05,0.055,0.041,0.05,0.053,0.056,0.048,0.064
9061,0.056,0.052,0.049,0.051,0.048,0.038,0.05,0.037,0.042,0.051,0.094,0.033,0.056,0.052,0.048,0.062,0.041,0.039,0.044,0.057
9062,0.051,0.063,0.042,0.038,0.048,0.043,0.038,0.036,0.055,0.045,0.11,0.046,0.049,0.041,0.033,0.053,0.05,0.06,0.053,0.046
9063,0.058,0.042,0.046,0.047,0.039,0.049,0.053,0.045,0.05,0.048,0.094,0.042,0.039,0.045,0.06,0.049,0.052,0.036,0.049,0.057
9064,0.049,0.048,0.049,0.065,0.047,0.041,0.044,0.043,0.043,0.052,0.116,0.047,0.052,0.038,0.041,0.041,0.047,0.05,0.048,0.039
9065,0.048,0.047,0.053,0.053,0.035,0.046,0.035,0.045,0.041,0.05,0.124,0.05,0.045,0.046,0.041,0.048,0.047,0.056,0.046,0.044
9066,0.052,0.041,0.043,0.055,0.051,0.035,0.044,0.049,0.048,0.04,0.107,0.048,0.044,0.057,0.043,0.036,0.049,0.051,0.055,0.052
9067,0.03,0.047,0.055,0.051,0.049,0.044,0.039,0.038,0.049,0.052,0.127,0.044,0.046,0.052,0.049,0.056,0.039,0.037,0.053,0.043
9068,0.059,0.035,0.048,0.047,0.039,0.042,0.043,0.047,0.058,0.05,0.127,0.033,0.05,0.043,0.039,0.057,0.041,0.048,0.045,0.049
9069,0.055,0.061,0.037,0.054,0.047,0.043,0.041,0.038,0.045,0.042,0.117,0.048,0.039,0.05,0.036,0.062,0.046,0.042,0.045,0.052
9070,0.053,0.056,0.051,0.053,0.046,0.039,0.05,0.041,0.049,0.032,0.102,0.05,0.047,0.054,0.051,0.044,0.046,0.035,0.05,0.051
9071,0.057,0.06,0.047,0.042,0.043,0.038,0.041,0.037,0.04,0.041,0.124,0.048,0.045,0.044,0.047,0.038,0.05,0.051,0.048,0.059
9072,0.061,0.058,0.053,0.042,0.029,0.037,0.036,0.041,0.056,0.046,0.106,0.046,0.039,0.052,0.039,0.045,0.045,0.052,0.058,0.059
